"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
20018,"Peperomia","urocarpa","Brasil","Eldorado","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00110471/TileGroup0/0-0-0.jpg']"
20028,"Peperomia","urocarpa","Brasil","Miracatu","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00094371/TileGroup0/0-0-0.jpg']"
20176,"Piper","aduncum","Brasil","Socorro","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00144453/TileGroup0/0-0-0.jpg']"
19994,"Peperomia","tetraphylla","Brasil","Conceição do Mato Dentro","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00168506/TileGroup0/0-0-0.jpg']"
19992,"Peperomia","tetraphylla","Brasil","Conceição do Mato Dentro","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00164255/TileGroup0/0-0-0.jpg']"
20016,"Peperomia","urocarpa","Brasil","Tejupá","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00101450/TileGroup0/0-0-0.jpg']"
20021,"Peperomia","urocarpa","Brasil","Iporanga","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095869/TileGroup0/0-0-0.jpg']"
20027,"Peperomia","urocarpa","Brasil","Nova Friburgo","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00227963/TileGroup0/0-0-0.jpg']"
20173,"Piper","aduncum","Brasil","Lençóis Paulista","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00101346/TileGroup0/0-0-0.jpg']"
20175,"Piper","aduncum","Brasil","Barra do Turvo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00103183/TileGroup0/0-0-0.jpg']"
20181,"Piper","aduncum","Brasil","Conceição do Mato Dentro","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00179091/TileGroup0/0-0-0.jpg']"
20190,"Piper","aduncum","Brasil","Domingos Martins","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231327/TileGroup0/0-0-0.jpg']"
20183,"Piper","aduncum","Brasil","Monte Belo","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00189896/TileGroup0/0-0-0.jpg']"
20202,"Piper","amalago","Brasil","Angatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00114946/TileGroup0/0-0-0.jpg']"
20206,"Piper","amalago","Brasil","Piúma","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00141954/TileGroup0/0-0-0.jpg']"
20238,"Piper","amalago","Brasil","Monte Belo","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00189897/TileGroup0/0-0-0.jpg']"
20248,"Piper","amplum","Brasil","Santa Leopoldina","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00200720/TileGroup0/0-0-0.jpg']"
20236,"Piper","amalago","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00163143/TileGroup0/0-0-0.jpg']"
20243,"Piper","amplum","Brasil","São Pedro da Aldeia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00104583/TileGroup0/0-0-0.jpg']"
20249,"Piper","amplum","Brasil","Linhares","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00201119/TileGroup0/0-0-0.jpg']"
20199,"Piper","aduncum","Brasil","São José dos Campos","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00099819/TileGroup0/0-0-0.jpg']"
20205,"Piper","amalago","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00129713/TileGroup0/0-0-0.jpg']"
20203,"Piper","amalago","Brasil","João Ramalho","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00114949/TileGroup0/0-0-0.jpg']"
20209,"Piper","amalago","Brasil","Matozinhos","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00175441/TileGroup0/0-0-0.jpg']"
20211,"Piper","amalago","Brasil","Matozinhos","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00177672/TileGroup0/0-0-0.jpg']"
20225,"Piper","amalago","Brasil","Armação dos Búzios","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00038170/TileGroup0/0-0-0.jpg']"
20233,"Piper","amalago","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00210816/TileGroup0/0-0-0.jpg']"
20241,"Piper","amplum","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116768/TileGroup0/0-0-0.jpg']"
20250,"Piper","amplum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209141/TileGroup0/0-0-0.jpg']"
20252,"Piper","amplum","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209181/TileGroup0/0-0-0.jpg']"
20282,"Piper","arboreum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00232939/TileGroup0/0-0-0.jpg']"
20277,"Piper","arboreum","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00210818/TileGroup0/0-0-0.jpg']"
20294,"Piper","arboreum","Brasil","Andradina","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00110346/TileGroup0/0-0-0.jpg']"
20292,"Piper","arboreum","Brasil","Eldorado","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00110472/TileGroup0/0-0-0.jpg']"
20290,"Piper","arboreum","Brasil","Juquiá","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105612/TileGroup0/0-0-0.jpg']"
20461,"Piper","glabratum","Brasil","Águas da Prata","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00098471/TileGroup0/0-0-0.jpg']"
20306,"Piper","arboreum","Brasil","Guarapari","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00060725/TileGroup0/0-0-0.jpg']"
20309,"Piper","arboreum","Brasil","Pindorama","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095789/TileGroup0/0-0-0.jpg']"
20276,"Piper","arboreum","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209343/TileGroup0/0-0-0.jpg']"
20281,"Piper","arboreum","Brasil","Ouro Preto","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231333/TileGroup0/0-0-0.jpg']"
20287,"Piper","arboreum","Brasil","Iporanga","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00096137/TileGroup0/0-0-0.jpg']"
20291,"Piper","arboreum","Brasil","Pariquera-Açu","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105760/TileGroup0/0-0-0.jpg']"
20302,"Piper","arboreum","Brasil","Rio Preto","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135021/TileGroup0/0-0-0.jpg']"
20313,"Piper","arboreum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209190/TileGroup0/0-0-0.jpg']"
20351,"Piper","cernuum","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116771/TileGroup0/0-0-0.jpg']"
20383,"Piper","crassinervium","Brasil","Tejupá","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00101449/TileGroup0/0-0-0.jpg']"
20358,"Piper","cernuum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209152/TileGroup0/0-0-0.jpg']"
20372,"Piper","chimonanthifolium","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00176284/TileGroup0/0-0-0.jpg']"
20382,"Piper","crassinervium","Brasil","Piraju","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00101446/TileGroup0/0-0-0.jpg']"
20347,"Piper","cernuum","Brasil","Pariquera-Açu","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105755/TileGroup0/0-0-0.jpg']"
20352,"Piper","cernuum","Brasil","Cruzeiro","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00118806/TileGroup0/0-0-0.jpg']"
20373,"Piper","chimonanthifolium","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00206397/TileGroup0/0-0-0.jpg']"
20369,"Piper","chimonanthifolium","Brasil","Sete Barras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00103186/TileGroup0/0-0-0.jpg']"
20388,"Piper","crassinervium","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209154/TileGroup0/0-0-0.jpg']"
20391,"Piper","crassinervium","Brasil","Ouro Preto","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231331/TileGroup0/0-0-0.jpg']"
20417,"Piper","divaricatum","Brasil","Guarapari","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00060724_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00060724/TileGroup0/0-0-0.jpg']"
20449,"Piper","gaudichaudianum","Brasil","Águia Branca","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186613/TileGroup0/0-0-0.jpg']"
20477,"Piper","hispidum","Brasil","Tejupá","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00101447/TileGroup0/0-0-0.jpg']"
20481,"Piper","hispidum","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00138513/TileGroup0/0-0-0.jpg']"
20491,"Piper","hispidum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097350/TileGroup0/0-0-0.jpg']"
20480,"Piper","hispidum","Brasil","Cássia dos Coqueiros","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116763/TileGroup0/0-0-0.jpg']"
20490,"Piper","hispidum","Brasil","Pindorama","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095756/TileGroup0/0-0-0.jpg']"
20515,"Piper","lucaeanum","Brasil","Miracatu","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00094406/TileGroup0/0-0-0.jpg']"
20575,"Piper","regnellii","Brasil","Itapeva","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00101452/TileGroup0/0-0-0.jpg']"
20584,"Piper","richardiifolium","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209161/TileGroup0/0-0-0.jpg']"
20608,"Piper","solmsianum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209143/TileGroup0/0-0-0.jpg']"
20600,"Piper","solmsianum","Brasil","Juquiá","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00105758/TileGroup0/0-0-0.jpg']"
20585,"Piper","richardiifolium","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209189/TileGroup0/0-0-0.jpg']"
20583,"Piper","richardiifolium","Brasil","Lima Duarte","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00189850/TileGroup0/0-0-0.jpg']"
20609,"Piper","solmsianum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209167/TileGroup0/0-0-0.jpg']"
20618,"Piper","tectoniifolium","Brasil","Rio Preto","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135019/TileGroup0/0-0-0.jpg']"
20626,"Piper","truncatum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209150/TileGroup0/0-0-0.jpg']"
20620,"Piper","tectoniifolium","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209147/TileGroup0/0-0-0.jpg']"
20647,"Piper","vicosanum","Brasil","Monte Belo","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00189894/TileGroup0/0-0-0.jpg']"
20650,"Piper","vicosanum","Brasil","Linhares","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00231361/TileGroup0/0-0-0.jpg']"
20643,"Piper","umbellatum","Brasil","Matão","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095868/TileGroup0/0-0-0.jpg']"
20725,"Piper","arboreum","Brasil","Conceição do Castelo","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00196253/TileGroup0/0-0-0.jpg']"
20732,"Piper","umbellatum","Brasil","Itarana","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135015_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135015/TileGroup0/0-0-0.jpg']"
20740,"Piper","arboreum","Brasil","Marilândia","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00100588/TileGroup0/0-0-0.jpg']"
20748,"Piper","chimonanthifolium","Brasil","Santa Teresa","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135099/TileGroup0/0-0-0.jpg']"
20720,"Piper","arboreum","Brasil","Aracruz","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00038244/TileGroup0/0-0-0.jpg']"
20731,"Piper","amplum","Brasil","Itapemirim","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00100671/TileGroup0/0-0-0.jpg']"
20726,"Piper","crassinervium","Brasil","Domingos Martins","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00193655/TileGroup0/0-0-0.jpg']"
20742,"Piper","divaricatum","Brasil","Piúma","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135017/TileGroup0/0-0-0.jpg']"
20757,"Piper","arboreum","Brasil","Serra","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00082010/TileGroup0/0-0-0.jpg']"
20747,"Piper","amplum","Brasil","Santa Teresa","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135101/TileGroup0/0-0-0.jpg']"
20751,"Piper","regnellii","Brasil","Santa Teresa","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135102/TileGroup0/0-0-0.jpg']"
20758,"Piper","cernuum","Brasil","Vargem Alta","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135105/TileGroup0/0-0-0.jpg']"
20791,"Piper","fuligineum","Brasil","Buenópolis","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097588/TileGroup0/0-0-0.jpg']"
20804,"Piper","arboreum","Brasil","Caratinga","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00095034/TileGroup0/0-0-0.jpg']"
20901,"Piper","caldense","Brasil","Santos Dumont","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00125092/TileGroup0/0-0-0.jpg']"
20794,"Peperomia","galioides","Brasil","Caeté","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00046864/TileGroup0/0-0-0.jpg']"
20808,"Piper","hispidum","Brasil","Congonhas do Norte","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00129712/TileGroup0/0-0-0.jpg']"
20827,"Peperomia","decora","Brasil","Itabirito","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00148950/TileGroup0/0-0-0.jpg']"
20877,"Peperomia","crinicaulis","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00049968/TileGroup0/0-0-0.jpg']"
20821,"Peperomia","tetraphylla","Brasil","Diamantina","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00130624/TileGroup0/0-0-0.jpg']"
20830,"Piper","aduncum","Brasil","Itapeva","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00107390/TileGroup0/0-0-0.jpg']"
20823,"Peperomia","crinicaulis","Brasil","Gouveia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00047206/TileGroup0/0-0-0.jpg']"
20836,"Piper","crassinervium","Brasil","Juiz de Fora","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186244/TileGroup0/0-0-0.jpg']"
20826,"Piper","glabratum","Brasil","Indianópolis","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00183193/TileGroup0/0-0-0.jpg']"
20848,"Piper","amalago","Brasil","Muriaé","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00068157/TileGroup0/0-0-0.jpg']"
20831,"Peperomia","tetraphylla","Brasil","Joaquim Felício","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00023109/TileGroup0/0-0-0.jpg']"
20842,"Piper","richardiifolium","Brasil","Lima Duarte","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00196659/TileGroup0/0-0-0.jpg']"
20840,"Piper","gaudichaudianum","Brasil","Leopoldina","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186247/TileGroup0/0-0-0.jpg']"
20850,"Piper","amplum","Brasil","Muriaé","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00068156/TileGroup0/0-0-0.jpg']"
20852,"Piper","lhotzkyanum","Brasil","Ouro Preto","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00114178/TileGroup0/0-0-0.jpg']"
20889,"Peperomia","crinicaulis","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00067771/TileGroup0/0-0-0.jpg']"
20866,"Peperomia","urocarpa","Brasil","Sacramento","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00159308/TileGroup0/0-0-0.jpg']"
20869,"Piper","lhotzkyanum","Brasil","Santa Bárbara","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00047585/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00047585/TileGroup0/0-0-0.jpg']"
20844,"Piper","richardiifolium","Brasil","Lima Duarte","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00148966/TileGroup0/0-0-0.jpg']"
20847,"Piper","cernuum","Brasil","Morro do Pilar","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00110140_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00110140/TileGroup0/0-0-0.jpg']"
20851,"Peperomia","blanda","Brasil","Ouro Preto","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00160190/TileGroup0/0-0-0.jpg']"
20841,"Piper","caldense","Brasil","Leopoldina","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186252/TileGroup0/0-0-0.jpg']"
20861,"Peperomia","crinicaulis","Brasil","Presidente Kubitschek","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00040886/TileGroup0/0-0-0.jpg']"
20871,"Piper","richardiifolium","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00144902/TileGroup0/0-0-0.jpg']"
20878,"Peperomia","crinicaulis","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00140503/TileGroup0/0-0-0.jpg']"
20883,"Piper","lhotzkyanum","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00106788/TileGroup0/0-0-0.jpg']"
20875,"Piper","richardiifolium","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00106627/TileGroup0/0-0-0.jpg']"
20884,"Piper","tectoniifolium","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00077905/TileGroup0/0-0-0.jpg']"
20881,"Piper","cernuum","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00021338/TileGroup0/0-0-0.jpg']"
20891,"Piper","amalago","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00034949/TileGroup0/0-0-0.jpg']"
20915,"Peperomia","galioides","Brasil","São Thomé das Letras","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135024/TileGroup0/0-0-0.jpg']"
20899,"Piper","umbellatum","Brasil","Santa Rita do Sapucaí","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00115611/TileGroup0/0-0-0.jpg']"
20910,"Piper","tectoniifolium","Brasil","São Roque de Minas","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00155568/TileGroup0/0-0-0.jpg']"
20912,"Piper","hispidum","Brasil","São Roque de Minas","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00159309/TileGroup0/0-0-0.jpg']"
20916,"Peperomia","tetraphylla","Brasil","São Thomé das Letras","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00135011/TileGroup0/0-0-0.jpg']"
20918,"Peperomia","tetraphylla","Brasil","São Thomé das Letras","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00035535/TileGroup0/0-0-0.jpg']"
20920,"Peperomia","urocarpa","Brasil","Tapiraí","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00143950/TileGroup0/0-0-0.jpg']"
20895,"Peperomia","crinicaulis","Brasil","Santana do Riacho","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00019803/TileGroup0/0-0-0.jpg']"
20898,"Piper","arboreum","Brasil","Santa Rita de Jacutinga","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00148959/TileGroup0/0-0-0.jpg']"
20902,"Piper","lhotzkyanum","Brasil","Santos Dumont","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116092/TileGroup0/0-0-0.jpg']"
20908,"Piper","arboreum","Brasil","São João Nepomuceno","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00179366/TileGroup0/0-0-0.jpg']"
20911,"Peperomia","crinicaulis","Brasil","São Roque de Minas","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00134166/TileGroup0/0-0-0.jpg']"
20917,"Peperomia","decora","Brasil","São Thomé das Letras","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00035455/TileGroup0/0-0-0.jpg']"
20921,"Piper","rivinoides","Brasil","Tapiraí","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00092995/TileGroup0/0-0-0.jpg']"
20930,"Piper","lucaeanum","Brasil","Viçosa","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234135/TileGroup0/0-0-0.jpg']"
20932,"Piper","lucaeanum","Brasil","Viçosa","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234139/TileGroup0/0-0-0.jpg']"
20934,"Piper","lucaeanum","Brasil","Viçosa","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234131/TileGroup0/0-0-0.jpg']"
20980,"Piper","crassinervium","Brasil","Macaé","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186243/TileGroup0/0-0-0.jpg']"
20963,"Piper","arboreum","Brasil","Angra dos Reis","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00163145/TileGroup0/0-0-0.jpg']"
20970,"Piper","amalago","Brasil","Cabo Frio","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00086015/TileGroup0/0-0-0.jpg']"
20977,"Piper","hispidum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00206394/TileGroup0/0-0-0.jpg']"
20984,"Piper","amplum","Brasil","Paraty","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00148958/TileGroup0/0-0-0.jpg']"
20979,"Piper","tectoniifolium","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00206391/TileGroup0/0-0-0.jpg']"
20993,"Piper","aduncum","Brasil","Resende","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00081660/TileGroup0/0-0-0.jpg']"
21001,"Piper","hoffmannseggianum","Brasil","Rio de Janeiro","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061573/TileGroup0/0-0-0.jpg']"
21007,"Piper","divaricatum","Brasil","São Pedro da Aldeia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234129/TileGroup0/0-0-0.jpg']"
21013,"Peperomia","tetraphylla","Brasil","Teresópolis","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00146166/TileGroup0/0-0-0.jpg']"
20982,"Piper","cernuum","Brasil","Paraty","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00115106/TileGroup0/0-0-0.jpg']"
20990,"Piper","regnellii","Brasil","Paraty","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00115104/TileGroup0/0-0-0.jpg']"
20998,"Piper","mollicomum","Brasil","Silva Jardim","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00032110/TileGroup0/0-0-0.jpg']"
