"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
36832,"Piper","amalago","Brasil","Cocalzinho de Goiás Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957144_01/TileGroup0/0-0-0.jpg']"
36812,"Piper","dilatatum","Brasil","Colinas do Sul Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00934945_01/TileGroup0/0-0-0.jpg']"
36814,"Piper","arboreum","Brasil","Rio Branco Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00866929_01/TileGroup0/0-0-0.jpg']"
36819,"Peperomia","tetraphylla","Brasil","Itacambira Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957063_01/TileGroup0/0-0-0.jpg']"
36817,"Piper","anisum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555803_01/TileGroup0/0-0-0.jpg']"
36810,"Peperomia","nitida","Brasil","Cerro Azul Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559495_01/TileGroup0/0-0-0.jpg']"
36861,"Piper","mollicomum","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957525_01/TileGroup0/0-0-0.jpg']"
36826,"Piper","caldasianum","Brasil","Paranaguá Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00778533_01/TileGroup0/0-0-0.jpg']"
36833,"Peperomia","gardneriana","Brasil","Cocalzinho de Goiás Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00679958_01/TileGroup0/0-0-0.jpg']"
36835,"Piper","ovatum","Brasil","Ubaitaba Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557119_01/TileGroup0/0-0-0.jpg']"
36850,"Peperomia","circinnata","Brasil","Anajás Mun.","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01397329_01/TileGroup0/0-0-0.jpg']"
36859,"Piper","mollicomum","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957528_01/TileGroup0/0-0-0.jpg']"
36853,"Piper","gaudichaudianum","Brasil","Foz do Iguaçu Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556579_01/TileGroup0/0-0-0.jpg']"
36863,"Piper","xylosteoides","Brasil","Bom Retiro Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557393_01/TileGroup0/0-0-0.jpg']"
36880,"Piper","arboreum","Brasil","Alto Rio Doce Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957266_01/TileGroup0/0-0-0.jpg']"
36870,"Piper","hostmannianum","Brasil","","Mato Grosso","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957475_01/TileGroup0/0-0-0.jpg']"
36856,"Piper","arboreum","Brasil","Gravataí Mun.","Rio Grande do Sul","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555981_01/TileGroup0/0-0-0.jpg']"
42976,"Piper","hispidum","Brasil","São Francisco do Sul","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB38020/TileGroup0/0-0-0.jpg']"
36858,"Piper","anisum","Brasil","Valença Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555787_01/TileGroup0/0-0-0.jpg']"
36854,"Piper","gaudichaudianum","Brasil","Foz do Iguaçu Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556492_01/TileGroup0/0-0-0.jpg']"
36864,"Peperomia","hispidula","Brasil","Bom Retiro Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559306_01/TileGroup0/0-0-0.jpg']"
36869,"Piper","bartlingianum","Brasil","Oriximiná Mun.","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421574_01/TileGroup0/0-0-0.jpg']"
36866,"Piper","piresii","Brasil","Porto Walter Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00866948_01/TileGroup0/0-0-0.jpg']"
36883,"Piper","glandulosissimum","Brasil","Breves Mun.","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01462564_01/TileGroup0/0-0-0.jpg']"
36886,"Piper","gaudichaudianum","Brasil","Amparo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556545_01/TileGroup0/0-0-0.jpg']"
42528,"Piper","malacophyllum","Brasil","Rio do Campo","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB38038/TileGroup0/0-0-0.jpg']"
36899,"Piper","gaudichaudianum","Brasil","Santa Cruz Cabrália Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556387_01/TileGroup0/0-0-0.jpg']"
36907,"Piper","caldasianum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555991_01/TileGroup0/0-0-0.jpg']"
36909,"Piper","divaricatum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556283_01/TileGroup0/0-0-0.jpg']"
36911,"Piper","ovatum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557121_01/TileGroup0/0-0-0.jpg']"
36915,"Piper","arboreum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555840_01/TileGroup0/0-0-0.jpg']"
36919,"Piper","divaricatum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556294_01/TileGroup0/0-0-0.jpg']"
36913,"Piper","umbellata","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557539_01/TileGroup0/0-0-0.jpg']"
36925,"Piper","arboreum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555970_01/TileGroup0/0-0-0.jpg']"
36904,"Piper","ovatum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557101_01/TileGroup0/0-0-0.jpg']"
36910,"Piper","divaricatum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556286_01/TileGroup0/0-0-0.jpg']"
36908,"Piper","arboreum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555843_01/TileGroup0/0-0-0.jpg']"
36912,"Piper","arboreum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555854_01/TileGroup0/0-0-0.jpg']"
36918,"Peperomia","glabella","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559158_01/TileGroup0/0-0-0.jpg']"
37381,"Peperomia","elongata","Brasil","","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01397304_01/TileGroup0/0-0-0.jpg']"
36923,"Piper","caldense","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556026_01/TileGroup0/0-0-0.jpg']"
36921,"Peperomia","glabella","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559167_01/TileGroup0/0-0-0.jpg']"
36926,"Piper","dilatatum","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556249_01/TileGroup0/0-0-0.jpg']"
36928,"Peperomia","macrostachya","Brasil","Ilhéus Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559408_01/TileGroup0/0-0-0.jpg']"
36933,"Piper","ovatum","Brasil","Areia Mun.","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557116_01/TileGroup0/0-0-0.jpg']"
36935,"Piper","marginatum","Brasil","Areia Mun.","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556875_01/TileGroup0/0-0-0.jpg']"
36938,"Piper","mollicomum","Brasil","Areia Mun.","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557066_01/TileGroup0/0-0-0.jpg']"
36942,"Piper","amalago","Brasil","Cabo Frio Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555696_01/TileGroup0/0-0-0.jpg']"
36946,"Piper","fuligineum","Brasil","Caxambu Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957419_01/TileGroup0/0-0-0.jpg']"
36949,"Piper","schwackei","Brasil","Belém Mun.","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01360334_01/TileGroup0/0-0-0.jpg']"
36936,"Piper","ovatum","Brasil","Areia Mun.","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557128_01/TileGroup0/0-0-0.jpg']"
42408,"Piper","gaudichaudianum","Brasil","Ipira","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37976/TileGroup0/0-0-0.jpg']"
36939,"Peperomia","macrostachya","Brasil","","Mato Grosso","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956973_01/TileGroup0/0-0-0.jpg']"
36941,"Piper","anonifolium","Brasil","","Mato Grosso","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957153_01/TileGroup0/0-0-0.jpg']"
36944,"Piper","regnellii","Brasil","Santa Rita do Araguaia Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021311_01/TileGroup0/0-0-0.jpg']"
36947,"Piper","cuyabanum","Brasil","Rio Brilhante Mun.","Mato Grosso do Sul","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957348_01/TileGroup0/0-0-0.jpg']"
36955,"Peperomia","corcovadensis","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558953_01/TileGroup0/0-0-0.jpg']"
36957,"Piper","ovatum","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557120_01/TileGroup0/0-0-0.jpg']"
36959,"Piper","gaudichaudianum","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556403_01/TileGroup0/0-0-0.jpg']"
38746,"Piper","amalago","Brasil","Limeira Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00778514_01/TileGroup0/0-0-0.jpg']"
36960,"Piper","malacophyllum","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556858_01/TileGroup0/0-0-0.jpg']"
37067,"Piper","obliquum","Brasil","São Paulo de Olivença Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01488465_01/TileGroup0/0-0-0.jpg']"
36974,"Piper","divaricatum","Brasil","Salvador Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556291_01/TileGroup0/0-0-0.jpg']"
36979,"Piper","arboreum","Brasil","Cavalcante Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00934917_01/TileGroup0/0-0-0.jpg']"
36983,"Piper","tuberculatum","Brasil","Bananeiras Mun.","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557351_01/TileGroup0/0-0-0.jpg']"
36975,"Piper","solmsianum","Brasil","Guaratuba Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557277_01/TileGroup0/0-0-0.jpg']"
36988,"Piper","xylosteoides","Brasil","Curitiba Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557401_01/TileGroup0/0-0-0.jpg']"
36992,"Piper","xylosteoides","Brasil","Curitiba Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557399_01/TileGroup0/0-0-0.jpg']"
42510,"Piper","hispidum","Brasil","Apiúna","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB38016/TileGroup0/0-0-0.jpg']"
36977,"Piper","dilatatum","Brasil","Cavalcante Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00934916_01/TileGroup0/0-0-0.jpg']"
36972,"Piper","solmsianum","Brasil","Antonina Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557269_01/TileGroup0/0-0-0.jpg']"
36978,"Piper","arboreum","Brasil","Cavalcante Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00935144_01/TileGroup0/0-0-0.jpg']"
36984,"Piper","tuberculatum","Brasil","Corumbá Mun.","Mato Grosso do Sul","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021390_01/TileGroup0/0-0-0.jpg']"
36989,"Piper","xylosteoides","Brasil","Curitiba Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557400_01/TileGroup0/0-0-0.jpg']"
37005,"Piper","gaudichaudianum","Brasil","Barra Velha Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556385_01/TileGroup0/0-0-0.jpg']"
37014,"Piper","pellitum","Brasil","","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01488484_01/TileGroup0/0-0-0.jpg']"
37018,"Piper","tuberculatum","Brasil","Assis Brasil Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00472003_01/TileGroup0/0-0-0.jpg']"
37020,"Piper","krukoffii","Brasil","Assis Brasil Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00472040_01/TileGroup0/0-0-0.jpg']"
37021,"Piper","coruscans","Brasil","Brasiléia Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00471913_01/TileGroup0/0-0-0.jpg']"
37089,"Piper","dilatatum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421938_01/TileGroup0/0-0-0.jpg']"
37121,"Peperomia","blanda","Brasil","Jequié Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558778_01/TileGroup0/0-0-0.jpg']"
37019,"Piper","aleyreanum","Brasil","Assis Brasil Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00756335_01/TileGroup0/0-0-0.jpg']"
37186,"Piper","caldense","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556020_01/TileGroup0/0-0-0.jpg']"
43156,"Peperomia","dahlstedtii","Brasil","","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0063111_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0063111_e1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0063111/TileGroup0/0-0-0.jpg']"
37046,"Piper","dilatatum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421941_01/TileGroup0/0-0-0.jpg']"
37028,"Piper","coruscans","Brasil","Tarauacá Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00472286_01/TileGroup0/0-0-0.jpg']"
37183,"Piper","caldense","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556016_01/TileGroup0/0-0-0.jpg']"
37036,"Peperomia","serpens","Brasil","Marechal Thaumaturgo Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00756341_01/TileGroup0/0-0-0.jpg']"
37041,"Piper","bartlingianum","Brasil","Humaitá Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421615_01/TileGroup0/0-0-0.jpg']"
37029,"Piper","tuberculatum","Brasil","Tarauacá Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00472284_01/TileGroup0/0-0-0.jpg']"
37031,"Peperomia","alata","Brasil","Tarauacá Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00756116_01/TileGroup0/0-0-0.jpg']"
37035,"Peperomia","rhombea","Brasil","Marechal Thaumaturgo Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00756130_01/TileGroup0/0-0-0.jpg']"
37042,"Piper","piresii","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01488542_01/TileGroup0/0-0-0.jpg']"
37051,"Piper","piresii","Brasil","Lábrea Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01488530_01/TileGroup0/0-0-0.jpg']"
37053,"Piper","bartlingianum","Brasil","Lábrea Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421623_01/TileGroup0/0-0-0.jpg']"
37047,"Piper","obliquum","Brasil","","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01488461_01/TileGroup0/0-0-0.jpg']"
37056,"Piper","hoffmannseggianum","Brasil","Bujari Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00452751_01/TileGroup0/0-0-0.jpg']"
37068,"Peperomia","elongata","Brasil","São Paulo de Olivença Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01397262_01/TileGroup0/0-0-0.jpg']"
37075,"Piper","fuligineum","Brasil","Bataguassu Mun.","Mato Grosso do Sul","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557696_01/TileGroup0/0-0-0.jpg']"
37072,"Piper","ottonoides","Brasil","Monçao Mun.","Maranhão","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00194381_01/TileGroup0/0-0-0.jpg']"
37070,"Piper","piscatorum","Brasil","Monçao Mun.","Maranhão","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00194351_01/TileGroup0/0-0-0.jpg']"
37154,"Peperomia","subrubrispica","Brasil","Castelo Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555207_01/TileGroup0/0-0-0.jpg']"
37142,"Peperomia","spruceana","Brasil","Cruzeiro do Sul Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00866925_01/TileGroup0/0-0-0.jpg']"
37062,"Piper","hostmannianum","Brasil","Sena Madureira Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00866942_01/TileGroup0/0-0-0.jpg']"
37066,"Piper","obliquum","Brasil","São Paulo de Olivença Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01488439_01/TileGroup0/0-0-0.jpg']"
37078,"Piper","mollicomum","Brasil","Belo Horizonte Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957522_01/TileGroup0/0-0-0.jpg']"
37083,"Piper","gaudichaudianum","Brasil","Belo Horizonte Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957447_01/TileGroup0/0-0-0.jpg']"
37091,"Piper","augustum","Brasil","","Roraima","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421358_01/TileGroup0/0-0-0.jpg']"
37093,"Piper","tuberculatum","Brasil","São Vicente Ferrer Mun.","Maranhão","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01023517_01/TileGroup0/0-0-0.jpg']"
37092,"Piper","tuberculatum","Brasil","São Vicente Ferrer Mun.","Maranhão","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021382_01/TileGroup0/0-0-0.jpg']"
37094,"Piper","dilatatum","Brasil","São Vicente Ferrer Mun.","Maranhão","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957366_01/TileGroup0/0-0-0.jpg']"
37105,"Piper","enckea","Brasil","Rio Branco Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00866938_01/TileGroup0/0-0-0.jpg']"
37110,"Peperomia","tetraphylla","Brasil","Braço do Norte Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555280_01/TileGroup0/0-0-0.jpg']"
37123,"Piper","augustum","Brasil","Calçoene Mun.","Amapá","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421359_01/TileGroup0/0-0-0.jpg']"
46530,"Piper","anonifolium","Brasil","Muqui","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBML/MBML029876/TileGroup0/0-0-0.jpg']"
37117,"Piper","xylosteoides","Brasil","Quatro Barras Mun.","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557388_01/TileGroup0/0-0-0.jpg']"
37141,"Piper","hispidum","Brasil","Jaru Mun.","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01467544_01/TileGroup0/0-0-0.jpg']"
37145,"Piper","arboreum","Brasil","Cruzeiro do Sul Mun.","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01075413_01/TileGroup0/0-0-0.jpg']"
37103,"Peperomia","corcovadensis","Brasil","Blumenau Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558927_01/TileGroup0/0-0-0.jpg']"
42511,"Piper","hispidum","Brasil","Morretes","Paraná","['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB38019/TileGroup0/0-0-0.jpg']"
37108,"Piper","fuligineum","Brasil","Bom Jesus de Goiás Mun.","Goiás","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957421_01/TileGroup0/0-0-0.jpg']"
37129,"Piper","cyrtopodon","Brasil","Manaus Mun.","Amazonas","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421869_01/TileGroup0/0-0-0.jpg']"
37140,"Piper","cernuum","Brasil","Ji-Paraná Mun.","Rondônia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421720_01/TileGroup0/0-0-0.jpg']"
37158,"Piper","rivinoides","Brasil","Itajaí Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686468_01/TileGroup0/0-0-0.jpg']"
37164,"Piper","rivinoides","Brasil","Luiz Alves Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557229_01/TileGroup0/0-0-0.jpg']"
37166,"Piper","miquelianum","Brasil","Luiz Alves Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556954_01/TileGroup0/0-0-0.jpg']"
37169,"Piper","glabratum","Brasil","Bragança Paulista Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556595_01/TileGroup0/0-0-0.jpg']"
37161,"Piper","solmsianum","Brasil","Luiz Alves Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557274_01/TileGroup0/0-0-0.jpg']"
37711,"Piper","divaricatum","Brasil","Curralinho Mun.","Pará","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01421913_01/TileGroup0/0-0-0.jpg']"
37170,"Piper","gaudichaudianum","Brasil","Bragança Paulista Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556560_01/TileGroup0/0-0-0.jpg']"
37274,"Peperomia","magnoliifolia","Brasil","Nova Viçosa Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559426_01/TileGroup0/0-0-0.jpg']"
37363,"Piper","mollicomum","Brasil","Caieiras Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557037_01/TileGroup0/0-0-0.jpg']"
37175,"Peperomia","blanda","Brasil","Brejo da Madre de Deus Mun.","Pernambuco","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558790_01/TileGroup0/0-0-0.jpg']"
37178,"Piper","solmsianum","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557286_01/TileGroup0/0-0-0.jpg']"
37192,"Piper","amalago","Brasil","Montenegro Mun.","Rio Grande do Sul","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555689_01/TileGroup0/0-0-0.jpg']"
37190,"Piper","regnellii","Brasil","São Paulo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557179_01/TileGroup0/0-0-0.jpg']"
45402,"Piper","enckea","Brasil","Sena Madureira","Acre","['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0083480_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0083480/TileGroup0/0-0-0.jpg']"
37201,"Piper","mosenii","Brasil","Jundiaí Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557089_01/TileGroup0/0-0-0.jpg']"
37174,"Peperomia","blanda","Brasil","Petrópolis Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558786_01/TileGroup0/0-0-0.jpg']"
37181,"Piper","miquelianum","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556940_01/TileGroup0/0-0-0.jpg']"
37184,"Piper","caldense","Brasil","Brusque Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556019_01/TileGroup0/0-0-0.jpg']"
37191,"Piper","gaudichaudianum","Brasil","Montenegro Mun.","Rio Grande do Sul","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556555_01/TileGroup0/0-0-0.jpg']"
37196,"Peperomia","arifolia","Brasil","Itapiranga Mun.","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558716_01/TileGroup0/0-0-0.jpg']"
37193,"Peperomia","trineura","Brasil","Porto Unií£o","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555441_01/TileGroup0/0-0-0.jpg']"
37236,"Piper","amplum","Brasil","Porto Seguro Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555730_01/TileGroup0/0-0-0.jpg']"
42215,"Piper","caldense","Brasil","Rio do Sul","Santa Catarina","['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37800/TileGroup0/0-0-0.jpg']"
37207,"Peperomia","urocarpa","Brasil","Itacaré Mun.","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555547_01/TileGroup0/0-0-0.jpg']"
37209,"Piper","malacophyllum","Brasil","Corinto Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00679952_02/TileGroup0/0-0-0.jpg']"
37211,"Piper","tuberculatum","Brasil","Guaraí Mun.","Tocantins","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021366_01/TileGroup0/0-0-0.jpg']"
37208,"Piper","aduncum","Brasil","Araguaína Mun.","Tocantins","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957084_01/TileGroup0/0-0-0.jpg']"
