"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
20330,"Piper","caldense","Brasil","Arataca","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00158773/TileGroup0/0-0-0.jpg']"
20333,"Piper","caldense","Brasil","Camacan","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00181510/TileGroup0/0-0-0.jpg']"
20483,"Piper","hispidum","Brasil","Una","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00196142/TileGroup0/0-0-0.jpg']"
20634,"Piper","umbellatum","Brasil","Jussari","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00162786/TileGroup0/0-0-0.jpg']"
20565,"Piper","ovatum","Brasil","Santo Antônio de Jesus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00081576/TileGroup0/0-0-0.jpg']"
20663,"Peperomia","tetraphylla","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00136132/TileGroup0/0-0-0.jpg']"
20669,"Peperomia","sincorana","Brasil","Barra da Estiva","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00085077/TileGroup0/0-0-0.jpg']"
20674,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00120960/TileGroup0/0-0-0.jpg']"
20676,"Peperomia","sincorana","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00066539/TileGroup0/0-0-0.jpg']"
20696,"Peperomia","sincorana","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00018351/TileGroup0/0-0-0.jpg']"
20694,"Peperomia","tetraphylla","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00017942/TileGroup0/0-0-0.jpg']"
20692,"Peperomia","blanda","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00124029/TileGroup0/0-0-0.jpg']"
20695,"Peperomia","glabella","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00018153/TileGroup0/0-0-0.jpg']"
20699,"Peperomia","tetraphylla","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00018734/TileGroup0/0-0-0.jpg']"
20701,"Peperomia","sincorana","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00018529/TileGroup0/0-0-0.jpg']"
20702,"Peperomia","tetraphylla","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00018387/TileGroup0/0-0-0.jpg']"
20715,"Piper","hispidum","Brasil","Simões Filho","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00137208/TileGroup0/0-0-0.jpg']"
20706,"Peperomia","obtusifolia","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00123466/TileGroup0/0-0-0.jpg']"
20885,"Piper","aduncum","Brasil","Amparo","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061584/TileGroup0/0-0-0.jpg']"
20646,"Piper","umbellatum","Brasil","Algodão","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097819/TileGroup0/0-0-0.jpg']"
21353,"Piper","ovatum","Brasil","Amargosa","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0116405/TileGroup0/0-0-0.jpg']"
24016,"Piper","dilatatum","Brasil","","Ceará","['https://storage.googleapis.com/cria-zoomify/herbaria/R/R010054924_001/TileGroup0/0-0-0.jpg']"
21421,"Peperomia","blanda","Brasil","Feira de Santana","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0120854/TileGroup0/0-0-0.jpg']"
21354,"Piper","amalago","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0117236/TileGroup0/0-0-0.jpg']"
21419,"Peperomia","blanda","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0115483/TileGroup0/0-0-0.jpg']"
21422,"Peperomia","blanda","Brasil","Tucano","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0174764/TileGroup0/0-0-0.jpg']"
21427,"Peperomia","blanda","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0023786/TileGroup0/0-0-0.jpg']"
21429,"Peperomia","blanda","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0050915/TileGroup0/0-0-0.jpg']"
21436,"Peperomia","blanda","Brasil","Feira de Santana","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0008189/TileGroup0/0-0-0.jpg']"
21484,"Peperomia","magnoliifolia","Brasil","","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0144339/TileGroup0/0-0-0.jpg']"
22070,"Piper","amalago","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0133995/TileGroup0/0-0-0.jpg']"
21425,"Peperomia","blanda","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0021040/TileGroup0/0-0-0.jpg']"
21428,"Peperomia","blanda","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0025834/TileGroup0/0-0-0.jpg']"
21435,"Peperomia","blanda","Brasil","Caém","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0080592/TileGroup0/0-0-0.jpg']"
21494,"Peperomia","obtusifolia","Brasil","Una","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0021802/TileGroup0/0-0-0.jpg']"
21557,"Peperomia","sincorana","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0093786/TileGroup0/0-0-0.jpg']"
22071,"Piper","amalago","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0006578/TileGroup0/0-0-0.jpg']"
21485,"Peperomia","magnoliifolia","Brasil","Igrapiúna","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0158578/TileGroup0/0-0-0.jpg']"
21492,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0021241/TileGroup0/0-0-0.jpg']"
21571,"Peperomia","tetraphylla","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0016074/TileGroup0/0-0-0.jpg']"
21495,"Peperomia","obtusifolia","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0022747/TileGroup0/0-0-0.jpg']"
21545,"Peperomia","sincorana","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0050922/TileGroup0/0-0-0.jpg']"
21599,"Peperomia","tetraphylla","Brasil","Palmeira","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0061292/TileGroup0/0-0-0.jpg']"
21525,"Peperomia","sincorana","Brasil","","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0107915/TileGroup0/0-0-0.jpg']"
21561,"Peperomia","tetraphylla","Brasil","Piatã","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0105346/TileGroup0/0-0-0.jpg']"
21527,"Peperomia","sincorana","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0114969/TileGroup0/0-0-0.jpg']"
21552,"Peperomia","sincorana","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0068812/TileGroup0/0-0-0.jpg']"
21569,"Peperomia","tetraphylla","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0020831/TileGroup0/0-0-0.jpg']"
21595,"Peperomia","tetraphylla","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0092633/TileGroup0/0-0-0.jpg']"
21886,"Piper","divaricatum","Brasil","Camaçari","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0001572/TileGroup0/0-0-0.jpg']"
21568,"Peperomia","tetraphylla","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0021320/TileGroup0/0-0-0.jpg']"
21562,"Peperomia","tetraphylla","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0010700/TileGroup0/0-0-0.jpg']"
21764,"Piper","amplum","Brasil","Igrapiúna","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0145430/TileGroup0/0-0-0.jpg']"
21579,"Peperomia","tetraphylla","Brasil","Piatã","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0028720/TileGroup0/0-0-0.jpg']"
21586,"Peperomia","tetraphylla","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0054373/TileGroup0/0-0-0.jpg']"
21744,"Piper","amalago","Brasil","","Sergipe","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0171954/TileGroup0/0-0-0.jpg']"
21746,"Piper","amalago","Brasil","","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0182355_01/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0182355/TileGroup0/0-0-0.jpg']"
21763,"Piper","amplum","Brasil","","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0144348/TileGroup0/0-0-0.jpg']"
21754,"Piper","amalago","Brasil","São Miguel dos Campos","Alagoas","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0090148/TileGroup0/0-0-0.jpg']"
21745,"Piper","amalago","Brasil","Areia","Paraíba","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0179992/TileGroup0/0-0-0.jpg']"
21765,"Piper","amplum","Brasil","Igrapiúna","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0145432/TileGroup0/0-0-0.jpg']"
21755,"Piper","amalago","Brasil","Rui Barbosa","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0091322/TileGroup0/0-0-0.jpg']"
21753,"Piper","amalago","Brasil","Caravelas","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0059903/TileGroup0/0-0-0.jpg']"
21774,"Piper","amplum","Brasil","Prado","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0051628/TileGroup0/0-0-0.jpg']"
21784,"Piper","arboreum","Brasil","Amargosa","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0116422/TileGroup0/0-0-0.jpg']"
21786,"Piper","arboreum","Brasil","Ubaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0140164/TileGroup0/0-0-0.jpg']"
21805,"Piper","arboreum","Brasil","Miguel Calmon","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0057531/TileGroup0/0-0-0.jpg']"
21813,"Piper","arboreum","Brasil","Senhor do Bonfim","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0097858/TileGroup0/0-0-0.jpg']"
21772,"Piper","amplum","Brasil","Santa Terezinha","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0030599/TileGroup0/0-0-0.jpg']"
21785,"Piper","arboreum","Brasil","Itacaré","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0127481/TileGroup0/0-0-0.jpg']"
21782,"Piper","arboreum","Brasil","Teixeira de Freitas","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0142435/TileGroup0/0-0-0.jpg']"
21806,"Piper","arboreum","Brasil","Amélia Rodrigues","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0007130/TileGroup0/0-0-0.jpg']"
21812,"Piper","arboreum","Brasil","Rui Barbosa","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0085536/TileGroup0/0-0-0.jpg']"
21820,"Piper","arboreum","Brasil","Caravelas","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0059905/TileGroup0/0-0-0.jpg']"
21835,"Piper","caldense","Brasil","Uruçuca","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0179581/TileGroup0/0-0-0.jpg']"
21842,"Piper","caldense","Brasil","Camacan","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0171544/TileGroup0/0-0-0.jpg']"
21845,"Piper","caldense","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0081122/TileGroup0/0-0-0.jpg']"
21885,"Piper","divaricatum","Brasil","Feira de Santana","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0121147/TileGroup0/0-0-0.jpg']"
22072,"Piper","amalago","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0007712/TileGroup0/0-0-0.jpg']"
22019,"Peperomia","sincorana","Brasil","Andaraí","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0003048/TileGroup0/0-0-0.jpg']"
22003,"Piper","umbellatum","Brasil","Santa Terezinha","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0172763/TileGroup0/0-0-0.jpg']"
22007,"Piper","umbellatum","Brasil","Mutuípe","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0116754/TileGroup0/0-0-0.jpg']"
22002,"Piper","tuberculatum","Brasil","Mundo Novo","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0126147/TileGroup0/0-0-0.jpg']"
22075,"Piper","divaricatum","Brasil","Santo Amaro","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0015123/TileGroup0/0-0-0.jpg']"
22078,"Piper","divaricatum","Brasil","Simões Filho","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0185688/TileGroup0/0-0-0.jpg']"
22132,"Peperomia","tetraphylla","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0033200/TileGroup0/0-0-0.jpg']"
22141,"Peperomia","sincorana","Brasil","Mucugê","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0043094/TileGroup0/0-0-0.jpg']"
22208,"Peperomia","tetraphylla","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0030842/TileGroup0/0-0-0.jpg']"
22220,"Piper","amalago","Brasil","Guaramiranga","Ceará","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0138568/TileGroup0/0-0-0.jpg']"
22279,"Piper","hispidum","Brasil","Rui Barbosa","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0085627/TileGroup0/0-0-0.jpg']"
22186,"Piper","caldense","Brasil","Fortaleza","Ceará","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0138566/TileGroup0/0-0-0.jpg']"
22164,"Piper","umbellatum","Brasil","Aratacá","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0033956/TileGroup0/0-0-0.jpg']"
22269,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0061280/TileGroup0/0-0-0.jpg']"
22280,"Piper","dilatatum","Brasil","Murici","Alagoas","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0090181/TileGroup0/0-0-0.jpg']"
22287,"Peperomia","blanda","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0152267/TileGroup0/0-0-0.jpg']"
22326,"Piper","hispidum","Brasil","Jequié","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUESB/HUESB000008455/TileGroup0/0-0-0.jpg']"
22336,"Piper","ovatum","Brasil","Itagiba","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUESB/HUESB000009645/TileGroup0/0-0-0.jpg']"
22328,"Piper","arboreum","Brasil","Itagiba","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/HUESB/HUESB000009647/TileGroup0/0-0-0.jpg']"
23756,"Peperomia","oreophila","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA090387/TileGroup0/0-0-0.jpg']"
25060,"Peperomia","sincorana","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/SP/SP011023/TileGroup0/0-0-0.jpg']"
25519,"Piper","arboreum","Brasil","Caravelas","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002510/TileGroup0/0-0-0.jpg']"
25787,"Piper","aduncum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002627/TileGroup0/0-0-0.jpg']"
25576,"Peperomia","blanda","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002272/TileGroup0/0-0-0.jpg']"
25673,"Peperomia","sincorana","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002405/TileGroup0/0-0-0.jpg']"
25589,"Peperomia","glabella","Brasil","Jacobina","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002304/TileGroup0/0-0-0.jpg']"
25591,"Peperomia","glabella","Brasil","Miguel Calmon","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002307/TileGroup0/0-0-0.jpg']"
25560,"Peperomia","blanda","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002286/TileGroup0/0-0-0.jpg']"
25588,"Peperomia","glabella","Brasil","Jacobina","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002308/TileGroup0/0-0-0.jpg']"
25592,"Peperomia","glabella","Brasil","Itagibá","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002306/TileGroup0/0-0-0.jpg']"
25590,"Peperomia","glabella","Brasil","Conde","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002305/TileGroup0/0-0-0.jpg']"
25598,"Peperomia","magnoliifolia","Brasil","Cairu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002313/TileGroup0/0-0-0.jpg']"
25617,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002328/TileGroup0/0-0-0.jpg']"
25768,"Piper","aduncum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002452/TileGroup0/0-0-0.jpg']"
25614,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002333/TileGroup0/0-0-0.jpg']"
25619,"Peperomia","obtusifolia","Brasil","Cairu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002327/TileGroup0/0-0-0.jpg']"
25616,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002345/TileGroup0/0-0-0.jpg']"
25656,"Peperomia","sincorana","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002400/TileGroup0/0-0-0.jpg']"
25657,"Peperomia","sincorana","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002398/TileGroup0/0-0-0.jpg']"
25852,"Piper","amalago","Brasil","Cachoeira","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002646/TileGroup0/0-0-0.jpg']"
25669,"Peperomia","sincorana","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002395/TileGroup0/0-0-0.jpg']"
25674,"Peperomia","sincorana","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002401/TileGroup0/0-0-0.jpg']"
25615,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002334/TileGroup0/0-0-0.jpg']"
25621,"Peperomia","obtusifolia","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002331/TileGroup0/0-0-0.jpg']"
25675,"Peperomia","sincorana","Brasil","Abaíra","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002393/TileGroup0/0-0-0.jpg']"
25665,"Peperomia","sincorana","Brasil","Lençóis","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002394/TileGroup0/0-0-0.jpg']"
25694,"Peperomia","tetraphylla","Brasil","Morro do Chapéu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002410/TileGroup0/0-0-0.jpg']"
25706,"Piper","aduncum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002629/TileGroup0/0-0-0.jpg']"
25698,"Peperomia","tetraphylla","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002429/TileGroup0/0-0-0.jpg']"
25806,"Piper","aduncum","Brasil","Simões Filho","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002449/TileGroup0/0-0-0.jpg']"
25811,"Piper","dilatatum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002550/TileGroup0/0-0-0.jpg']"
25830,"Piper","amalago","Brasil","Feira de Santana","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002641/TileGroup0/0-0-0.jpg']"
25835,"Piper","amalago","Brasil","Cachoeira","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002645/TileGroup0/0-0-0.jpg']"
25697,"Peperomia","tetraphylla","Brasil","Palmeiras","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002409/TileGroup0/0-0-0.jpg']"
40914,"Piper","arboreum","Brasil","Itabaiana","Sergipe","['https://storage.googleapis.com/cria-zoomify/herbaria/ASE/ASE0004449/TileGroup0/0-0-0.jpg']"
25807,"Piper","aduncum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002623/TileGroup0/0-0-0.jpg']"
25829,"Piper","amalago","Brasil","Feira de Santana","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002635/TileGroup0/0-0-0.jpg']"
25925,"Piper","divaricatum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002578/TileGroup0/0-0-0.jpg']"
25831,"Piper","amalago","Brasil","Caravelas","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002653/TileGroup0/0-0-0.jpg']"
25836,"Piper","amalago","Brasil","Cachoeira","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002644/TileGroup0/0-0-0.jpg']"
25845,"Piper","dilatatum","Brasil","","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002556/TileGroup0/0-0-0.jpg']"
25888,"Piper","arboreum","Brasil","Miguel Calmon","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002525/TileGroup0/0-0-0.jpg']"
25873,"Piper","arboreum","Brasil","Andaraí","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002506/TileGroup0/0-0-0.jpg']"
25891,"Piper","arboreum","Brasil","Una","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002512/TileGroup0/0-0-0.jpg']"
25907,"Piper","caldense","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002532/TileGroup0/0-0-0.jpg']"
25921,"Piper","dilatatum","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002555/TileGroup0/0-0-0.jpg']"
25952,"Piper","divaricatum","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002575/TileGroup0/0-0-0.jpg']"
25886,"Piper","arboreum","Brasil","Cairu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002501/TileGroup0/0-0-0.jpg']"
25893,"Piper","arboreum","Brasil","Miguel Calmon","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002493/TileGroup0/0-0-0.jpg']"
25889,"Piper","arboreum","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002504/TileGroup0/0-0-0.jpg']"
25906,"Piper","caldense","Brasil","Cairu","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002531/TileGroup0/0-0-0.jpg']"
25899,"Piper","dilatatum","Brasil","Ilhéus","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002553/TileGroup0/0-0-0.jpg']"
25924,"Piper","divaricatum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002577/TileGroup0/0-0-0.jpg']"
25928,"Piper","divaricatum","Brasil","Itaparica","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002566/TileGroup0/0-0-0.jpg']"
25926,"Piper","divaricatum","Brasil","Salvador","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002579/TileGroup0/0-0-0.jpg']"
25984,"Piper","ilheusense","Brasil","Uruçuca","Bahia","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002695/TileGroup0/0-0-0.jpg']"
26019,"Piper","tuberculatum","Brasil","Palmerais","Piauí","['https://storage.googleapis.com/cria-zoomify/herbaria/ALCB/ALCB002602/TileGroup0/0-0-0.jpg']"
